estudio_ini,estudio_fin,impacto_ini,impacto_fin,segmento,estrategia,n_maestros,n_efectivo,codigos,mediana_relativa_top_cop_kwh,mediana_margen_absoluto_cop_kwh,p_valor_bootstrap,ratio_replicacion,dsr,pct_dias_gana_segmento,kill_switch_1_0,drawdown_max_cop_kwh,ev_historico_cop_kwh,ev_anio_nino_cop_kwh,supera_capacidad_1_0,capacidad_pct_segmento,mae_f1_promedio_pp,candidata_1_0,valida_cheap_1_0
2021-05-29,2021-08-26,2021-08-27,2021-09-02,MEDIANO,Comercializador regulado,10,10,"EMIC,CHCC,ESSC,CNSC,EBSC,EDQC,EMSC,EPSC,CDNC,HLAC",7.18,27.99,0.005,0.939,0.998,71.4,0,0.0,22.71,15.58,0,3.1,2.56,1,1
2021-05-29,2021-08-26,2021-08-27,2021-09-02,PEQUEÑO,Trader no regulado,10,10,"GAPC,CBNC,VESC,FREC,TPLC,GECC,ITLC,CMXC,TRPC,LESC",1.38,-23.03,0.005,1.157,0.0,0.0,0,199.61,-44.9,-74.41,0,2.0,5.83,0,0
2021-05-29,2021-08-26,2021-08-27,2021-09-02,PEQUEÑO,Comercializador regulado,10,7,"ENIC,EDPC,EGVC,ASCC,CETC,EVSC,EBPC,EPTC,ETTC,RTAC",0.0,18.2,0.005,0.948,1.0,0.0,0,0.0,18.09,17.95,0,2.0,1.48,0,0
2021-05-29,2021-08-26,2021-08-27,2021-09-02,GRANDE,Comercializador regulado,4,4,"CMMC,EPMC,CDSC,CSSC",-1.24,25.92,0.005,0.933,1.0,28.6,0,0.0,22.48,17.83,1,23.2,1.22,0,0
2021-05-29,2021-08-26,2021-08-27,2021-09-02,MEDIANO,Trader no regulado,5,4,"ECTC,CHVC,ENDC,ISGC,SOEC",-2.62,18.72,0.005,0.958,1.0,0.0,0,0.0,18.72,18.72,0,3.1,0.0,0,0
2021-05-29,2021-08-26,2021-08-27,2021-09-02,PEQUEÑO,Comercializador mixto con convocatoria,8,8,"TPLC,CQTC,EMPC,DLRC,EMEC,NMRC,PEEC,RTQC",-131.16,-161.56,0.005,1.03,0.0,0.0,1,1129.76,-167.88,-176.4,0,2.0,17.95,0,0
2021-05-29,2021-08-26,2021-08-27,2021-09-02,MEDIANO,Comercializador mixto con convocatoria,1,1,GNCC,-77.2,-59.15,0.5373,1.066,1.0,0.0,0,430.65,-71.9,-89.11,0,3.1,3.67,0,0
2021-05-29,2021-08-26,2021-08-27,2021-09-02,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),6,1,"GSAC,GNYC,HIMC,NEUC,RPEC,ESOC",96.06,115.07,0.9552,0.997,0.985,100.0,0,0.0,59.71,-15.01,0,2.0,10.71,0,0
2021-06-28,2021-09-25,2021-09-26,2021-10-02,MEDIANO,Comercializador regulado,10,10,"EMIC,CHCC,CNSC,ESSC,EBSC,EDQC,EMSC,EPSC,CDNC,HLAC",7.18,26.51,0.005,0.848,0.964,100.0,0,0.0,20.54,12.47,0,3.1,2.0,1,1
2021-06-28,2021-09-25,2021-09-26,2021-10-02,PEQUEÑO,Trader no regulado,10,10,"GAPC,CBNC,VESC,FREC,ITLC,GECC,TRPC,CMXC,LESC,ESPC",3.96,-59.47,0.005,1.324,0.0,0.0,0,420.34,-86.18,-122.23,0,2.0,2.12,0,0
2021-06-28,2021-09-25,2021-09-26,2021-10-02,PEQUEÑO,Comercializador regulado,10,7,"ENIC,EDPC,EGVC,ASCC,CETC,EVSC,EBPC,EPTC,ETTC,RTAC",0.0,16.74,0.005,0.91,0.998,0.0,0,0.0,16.68,16.61,0,2.0,1.07,0,0
2021-06-28,2021-09-25,2021-09-26,2021-10-02,GRANDE,Comercializador regulado,4,4,"CMMC,EPMC,CDSC,CSSC",-0.73,22.7,0.005,0.853,0.995,0.0,0,0.0,19.7,15.65,1,23.1,1.35,0,0
2021-06-28,2021-09-25,2021-09-26,2021-10-02,MEDIANO,Trader no regulado,5,4,"ECTC,CHVC,ENDC,ISGC,SOEC",-3.4,17.45,0.005,0.92,0.999,0.0,0,0.0,17.59,17.77,0,3.1,0.0,0,0
2021-06-28,2021-09-25,2021-09-26,2021-10-02,PEQUEÑO,Comercializador mixto con convocatoria,8,8,"TPLC,CQTC,EMPC,DLRC,EMEC,NMRC,PEEC,RTQC",-103.83,-40.33,0.005,1.258,0.0,0.0,0,272.1,-47.52,-57.22,0,2.0,16.73,0,0
2021-06-28,2021-09-25,2021-09-26,2021-10-02,MEDIANO,Comercializador mixto con convocatoria,1,1,GNCC,-68.43,-51.37,0.5373,1.275,1.0,0.0,0,355.44,-67.03,-88.17,0,3.1,4.5,0,0
2021-06-28,2021-09-25,2021-09-26,2021-10-02,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),6,1,"GNYC,HIMC,NEUC,RPEC,GSAC,ESOC",95.78,100.83,0.99,0.88,0.999,100.0,0,0.0,46.98,-25.69,0,2.0,10.71,0,0
2021-07-28,2021-10-25,2021-10-26,2021-11-01,PEQUEÑO,Trader no regulado,10,10,"GAPC,CBNC,VESC,FREC,ITLC,GECC,TRPC,CMXC,LESC,ESPC",7.77,-69.7,0.005,1.36,0.0,0.0,0,479.79,-98.03,-136.27,0,2.0,4.01,0,0
2021-07-28,2021-10-25,2021-10-26,2021-11-01,MEDIANO,Comercializador regulado,10,10,"EMIC,CHCC,ESSC,CNSC,EBSC,EDQC,CDNC,EMSC,CASC,EPSC",5.55,25.86,0.005,0.85,0.993,100.0,0,0.0,18.9,9.52,0,3.1,1.94,1,1
2021-07-28,2021-10-25,2021-10-26,2021-11-01,PEQUEÑO,Comercializador regulado,10,7,"ENIC,EDPC,EGVC,EBPC,ASCC,CETC,EVSC,EPTC,ETTC,RTAC",0.0,12.5,0.005,0.843,0.769,14.3,0,0.0,11.49,10.12,0,2.0,0.5,0,0
2021-07-28,2021-10-25,2021-10-26,2021-11-01,MEDIANO,Trader no regulado,5,5,"ECTC,CHVC,ISGC,ENDC,SOEC",-4.79,15.78,0.005,0.899,0.853,0.0,0,0.0,15.73,15.67,0,3.1,0.0,0,0
2021-07-28,2021-10-25,2021-10-26,2021-11-01,PEQUEÑO,Comercializador mixto con convocatoria,9,9,"TPLC,CQTC,EMPC,ENIC,DLRC,EMEC,NMRC,PEEC,RTQC",-8.65,-5.15,0.005,7.923,0.0,0.0,0,39.81,-12.12,-21.54,0,2.0,3.18,0,0
2021-07-28,2021-10-25,2021-10-26,2021-11-01,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),6,1,"GSAC,GNYC,HIMC,NEUC,RPEC,ESOC",95.23,90.11,0.4975,0.796,1.0,100.0,0,0.0,35.32,-38.62,0,2.0,0.0,0,0
2021-07-28,2021-10-25,2021-10-26,2021-11-01,MEDIANO,Comercializador mixto con convocatoria,1,1,GNCC,-71.09,-54.71,0.5174,1.267,1.0,0.0,0,380.62,-71.01,-93.02,0,3.1,4.77,0,0
2021-07-28,2021-10-25,2021-10-26,2021-11-01,GRANDE,Comercializador regulado,4,4,"CMMC,EPMC,CDSC,CSSC",-0.47,22.19,0.9602,0.86,0.994,0.0,0,0.0,18.51,13.55,1,23.1,1.76,0,0
2021-08-27,2021-11-24,2021-11-25,2021-12-01,PEQUEÑO,Trader no regulado,10,10,"GAPC,CBNC,VESC,FREC,ITLC,GECC,TRPC,CMXC,LESC,ESPC",9.06,-68.34,0.005,1.098,0.0,0.0,0,478.47,-102.36,-148.28,0,1.9,2.91,0,0
2021-08-27,2021-11-24,2021-11-25,2021-12-01,MEDIANO,Comercializador regulado,10,10,"EMIC,CHCC,ESSC,CNSC,EBSC,EDQC,CDNC,CASC,EMSC,EPSC",6.07,24.3,0.005,0.892,1.0,100.0,0,0.0,16.88,6.86,0,3.1,1.63,1,1
2021-08-27,2021-11-24,2021-11-25,2021-12-01,PEQUEÑO,Comercializador regulado,10,7,"EDPC,EGVC,EBPC,ASCC,CETC,EVSC,EPTC,ETTC,RTAC,QIEC",0.0,3.94,0.005,0.546,0.897,0.0,0,0.0,-0.22,-5.82,0,1.9,3.05,0,0
2021-08-27,2021-11-24,2021-11-25,2021-12-01,MEDIANO,Trader no regulado,5,4,"CHVC,ECTC,ISGC,ENDC,SOEC",-5.22,12.63,0.005,0.799,0.863,0.0,0,0.0,12.64,12.65,0,3.1,0.0,0,0
2021-08-27,2021-11-24,2021-11-25,2021-12-01,PEQUEÑO,Comercializador mixto con convocatoria,9,9,"TPLC,CQTC,EMPC,ENIC,DLRC,EMEC,NMRC,PEEC,RTQC",-8.21,-5.52,0.005,2.498,0.0,0.0,0,38.59,-12.27,-21.38,0,1.9,1.87,0,0
2021-08-27,2021-11-24,2021-11-25,2021-12-01,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),7,2,"TRPC,GNYC,HIMC,NEUC,RPEC,ESOC,GSAC",92.77,109.54,0.0348,1.019,1.0,100.0,0,0.0,46.84,-37.78,0,1.9,25.0,0,0
2021-08-27,2021-11-24,2021-11-25,2021-12-01,MEDIANO,Comercializador mixto con convocatoria,1,1,GNCC,-75.6,-59.0,0.5423,1.101,1.0,0.0,0,408.35,-74.36,-95.1,0,3.1,9.28,0,0
2021-08-27,2021-11-24,2021-11-25,2021-12-01,GRANDE,Comercializador regulado,4,4,"CDSC,CMMC,EPMC,CSSC",0.0,21.14,0.9353,0.878,1.0,28.6,0,0.0,16.26,9.67,1,23.1,2.71,0,0
2021-09-26,2021-12-24,2021-12-25,2021-12-31,PEQUEÑO,Trader no regulado,10,8,"CBNC,GAPC,VESC,FREC,ITLC,GECC,TRPC,CMXC,LESC,ESPC",9.71,-204.3,0.005,3.029,0.0,0.0,1,1415.04,-222.42,-246.87,0,1.9,17.08,0,0
2021-09-26,2021-12-24,2021-12-25,2021-12-31,MEDIANO,Comercializador regulado,10,3,"EMIC,CHCC,ESSC,CNSC,EBSC,EDQC,CASC,CDNC,EMSC,EPSC",5.96,-5.63,0.005,-0.219,0.0,85.7,0,45.43,-11.12,-18.54,0,3.1,1.95,0,0
2021-09-26,2021-12-24,2021-12-25,2021-12-31,PEQUEÑO,Comercializador regulado,10,3,"EDPC,EGVC,EBPC,ASCC,CETC,EVSC,EPTC,ETTC,RTAC,QIEC",0.0,-32.81,0.005,-16.005,0.0,100.0,0,233.89,-37.92,-44.82,0,1.9,2.85,0,0
2021-09-26,2021-12-24,2021-12-25,2021-12-31,MEDIANO,Trader no regulado,5,4,"CHVC,ECTC,ISGC,ENDC,SOEC",-4.86,7.94,0.005,0.616,0.98,100.0,0,0.0,8.2,8.56,0,3.1,0.0,1,1
2021-09-26,2021-12-24,2021-12-25,2021-12-31,PEQUEÑO,Comercializador mixto con convocatoria,9,8,"TPLC,CQTC,EMPC,ENIC,DLRC,EMEC,NMRC,PEEC,RTQC",-7.73,-53.48,0.005,162.061,0.0,85.7,0,374.19,-59.78,-68.29,0,1.9,1.76,0,0
2021-09-26,2021-12-24,2021-12-25,2021-12-31,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),7,1,"TRPC,GSAC,ESOC,GNYC,HIMC,NEUC,RPEC",88.0,-126.83,0.0249,-1.244,0.0,0.0,1,868.15,-168.49,-224.72,0,1.9,10.71,0,0
2021-09-26,2021-12-24,2021-12-25,2021-12-31,MEDIANO,Comercializador mixto con convocatoria,1,1,GNCC,-94.48,-109.05,0.5672,1.438,1.0,0.0,1,756.72,-112.1,-116.22,0,3.1,7.48,0,0
2021-09-26,2021-12-24,2021-12-25,2021-12-31,GRANDE,Comercializador regulado,4,1,"CDSC,CMMC,EPMC,CSSC",0.0,-5.63,0.9602,-0.244,0.001,0.0,0,44.38,-10.78,-17.73,1,22.9,4.3,0,0
2021-10-26,2022-01-23,2022-01-24,2022-01-30,PEQUEÑO,Trader no regulado,10,9,"GAPC,CBNC,ITLC,FREC,VESC,GECC,TPLC,CMXC,LESC,TRPC",7.39,-168.92,0.005,2.842,0.0,0.0,1,1130.88,-183.09,-202.2,0,1.8,6.14,0,0
2021-10-26,2022-01-23,2022-01-24,2022-01-30,MEDIANO,Comercializador regulado,10,2,"EMIC,EDQC,CHCC,ESSC,CNSC,EBSC,CASC,EMSC,EPSC,HLAC",5.8,-14.93,0.005,-0.879,0.0,100.0,0,91.55,-19.38,-25.38,0,2.7,4.74,0,0
2021-10-26,2022-01-23,2022-01-24,2022-01-30,GRANDE,Comercializador regulado,3,1,"CDSC,CMMC,EPMC",0.0,-22.26,0.005,-1.332,0.0,42.9,0,139.82,-29.7,-39.74,1,33.6,3.32,0,0
2021-10-26,2022-01-23,2022-01-24,2022-01-30,PEQUEÑO,Comercializador regulado,10,8,"EDPC,EGVC,ENIC,EBPC,ASCC,CETC,EVSC,EPTC,ETTC,RTAC",0.0,-11.41,0.005,-27.829,0.0,100.0,0,133.57,-16.42,-23.17,0,1.8,1.19,0,0
2021-10-26,2022-01-23,2022-01-24,2022-01-30,MEDIANO,Trader no regulado,5,4,"CHVC,ECTC,ISGC,ENDC,SOEC",-1.03,8.47,0.005,0.849,0.998,100.0,0,0.0,8.68,8.96,0,2.7,0.0,1,1
2021-10-26,2022-01-23,2022-01-24,2022-01-30,PEQUEÑO,Comercializador mixto con convocatoria,10,8,"TPLC,CQTC,EMPC,EGVC,ENIC,DLRC,EVSC,EMEC,NMRC,PEEC",-3.66,-20.15,0.005,27.986,0.0,100.0,0,233.12,-27.98,-38.55,0,1.8,5.95,0,0
2021-10-26,2022-01-23,2022-01-24,2022-01-30,MEDIANO,Comercializador mixto con convocatoria,1,1,GNCC,-100.08,-112.94,0.5323,1.2,1.0,0.0,1,812.13,-115.09,-118.0,0,2.7,7.53,0,0
2021-10-26,2022-01-23,2022-01-24,2022-01-30,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),7,1,"GSAC,ESOC,GNYC,NEUC,RPEC,HIMC,TENC",70.0,-191.07,0.7313,-3.107,0.0,0.0,1,1237.41,-225.9,-272.9,0,1.8,0.0,0,0
2021-11-25,2022-02-22,2022-02-23,2022-03-01,PEQUEÑO,Trader no regulado,10,9,"GECC,CBNC,ITLC,GAPC,VESC,TPLC,FREC,CMXC,LESC,RQEC",6.17,-91.61,0.005,0.911,0.0,0.0,1,630.66,-115.91,-148.71,0,1.8,3.88,0,0
2021-11-25,2022-02-22,2022-02-23,2022-03-01,MEDIANO,Comercializador regulado,10,1,"EPSC,CNSC,CSSC,EMIC,EMSC,ESSC,CASC,EDQC,EBSC,HLAC",3.45,5.42,0.005,2.367,0.701,57.1,0,0.0,-4.81,-18.61,0,2.7,2.64,0,0
2021-11-25,2022-02-22,2022-02-23,2022-03-01,GRANDE,Comercializador regulado,3,2,"EPMC,CDSC,CMMC",0.0,5.65,0.005,2.974,0.92,28.6,0,0.0,-3.9,-16.79,1,33.4,3.37,0,0
2021-11-25,2022-02-22,2022-02-23,2022-03-01,PEQUEÑO,Comercializador mixto con convocatoria,10,10,"EGVC,EMPC,ENIC,EVSC,TPLC,DLRC,CQTC,TENC,EMEC,NMRC",20.21,-2.39,0.01,0.265,0.0,57.1,0,34.06,-4.4,-7.12,0,1.8,6.08,0,0
2021-11-25,2022-02-22,2022-02-23,2022-03-01,MEDIANO,Trader no regulado,5,5,"ENDC,ISGC,ECTC,CHVC,SOEC",-1.28,5.7,0.01,0.672,0.78,42.9,0,0.0,6.2,6.88,0,2.7,0.0,0,0
2021-11-25,2022-02-22,2022-02-23,2022-03-01,PEQUEÑO,Comercializador regulado,10,10,"EVSC,ASCC,CETC,EGVC,EDPC,ENIC,EBPC,EPTC,ETTC,RTAC",33.34,-5.01,0.0149,1.373,0.0,28.6,0,34.66,-5.38,-5.88,0,1.8,1.97,0,0
2021-11-25,2022-02-22,2022-02-23,2022-03-01,MEDIANO,Comercializador mixto con convocatoria,1,1,GNCC,-102.27,-110.0,0.5473,0.941,1.0,0.0,1,799.54,-121.8,-137.73,0,2.7,4.87,0,0
2021-11-25,2022-02-22,2022-02-23,2022-03-01,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),6,2,"GNYC,NEUC,RPEC,HIMC,ESOC,TENC",0.0,6.05,1.0,-0.159,0.738,85.7,0,4.96,-49.75,-125.06,0,1.8,0.0,0,0
2021-12-25,2022-03-24,2022-03-25,2022-03-31,PEQUEÑO,Trader no regulado,10,9,"GECC,GAPC,VESC,CBNC,ITLC,TPLC,FREC,CMXC,LESC,TRPC",7.45,-90.29,0.005,1.079,0.0,0.0,1,641.65,-119.06,-157.88,0,1.8,4.82,0,0
2021-12-25,2022-03-24,2022-03-25,2022-03-31,PEQUEÑO,Comercializador regulado,10,10,"ENIC,ASCC,EDPC,CETC,CQTC,EBPC,EPTC,ETTC,RTAC,QIEC",4.55,-16.48,0.005,1.286,0.0,14.3,0,116.74,-18.33,-20.82,0,1.8,1.18,0,0
2021-12-25,2022-03-24,2022-03-25,2022-03-31,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),7,1,"UNGC,HIMC,ESOC,GNYC,NEUC,RPEC,TENC",1.63,-8.1,0.005,-5.87,0.008,57.1,0,85.0,-69.76,-152.98,0,1.8,0.0,0,0
2021-12-25,2022-03-24,2022-03-25,2022-03-31,MEDIANO,Comercializador regulado,10,1,"CNSC,EMIC,CSSC,ESSC,EPSC,CASC,EMSC,EBSC,EDQC,CHCC",1.21,0.27,0.005,0.064,0.164,85.7,0,4.18,-11.92,-28.37,0,2.7,2.37,0,0
2021-12-25,2022-03-24,2022-03-25,2022-03-31,GRANDE,Comercializador regulado,3,1,"EPMC,CDSC,CMMC",0.0,0.43,0.005,0.095,0.501,42.9,0,4.25,-11.02,-26.47,1,33.0,1.44,0,0
2021-12-25,2022-03-24,2022-03-25,2022-03-31,PEQUEÑO,Comercializador mixto con convocatoria,8,8,"EGVC,EMPC,DLRC,EVSC,TENC,EMEC,NMRC,RTQC",-7.29,-18.1,0.005,0.676,0.0,0.0,0,186.44,-22.38,-28.16,0,1.8,2.69,0,0
2021-12-25,2022-03-24,2022-03-25,2022-03-31,MEDIANO,Trader no regulado,5,4,"ENDC,ISGC,CHVC,ECTC,SOEC",0.0,2.36,0.0199,0.423,0.988,57.1,0,0.0,2.36,2.35,0,2.7,0.0,0,0
2021-12-25,2022-03-24,2022-03-25,2022-03-31,MEDIANO,Comercializador mixto con convocatoria,1,1,GNCC,-126.79,-145.98,0.5821,1.063,1.0,0.0,1,1016.82,-157.15,-172.23,0,2.7,2.65,0,0
2022-01-24,2022-04-23,2022-04-24,2022-04-30,PEQUEÑO,Trader no regulado,10,8,"GAPC,VESC,TPLC,ITLC,CBNC,GECC,FREC,TRPC,CMXC,LESC",8.4,-63.27,0.005,0.768,0.0,0.0,0,415.53,-98.13,-145.19,0,1.9,2.32,0,0
2022-01-24,2022-04-23,2022-04-24,2022-04-30,MEDIANO,Comercializador regulado,10,3,"ENDC,CNSC,ESSC,EMIC,CASC,EDQC,CHCC,EBSC,EMSC,CDNC",1.69,9.31,0.005,2.722,0.977,28.6,0,0.0,-6.44,-27.7,0,2.5,1.94,0,0
2022-01-24,2022-04-23,2022-04-24,2022-04-30,PEQUEÑO,Comercializador regulado,10,7,"ENIC,CQTC,EDPC,ASCC,CETC,EBPC,EPTC,ETTC,RTAC,QIEC",-0.76,-15.16,0.005,1.028,0.0,0.0,0,100.48,-17.88,-21.55,0,1.9,2.96,0,0
2022-01-24,2022-04-23,2022-04-24,2022-04-30,PEQUEÑO,Integrado/regional regulado,8,8,"EGVC,EMPC,EVSC,TENC,DLRC,EMEC,NMRC,RTQC",-7.96,-17.74,0.005,0.971,0.0,0.0,0,123.11,-22.64,-29.25,0,1.9,7.67,0,0
2022-01-24,2022-04-23,2022-04-24,2022-04-30,MEDIANO,Trader no regulado,5,5,"ENDC,ECTC,CHVC,ISGC,SOEC",0.52,-0.16,0.01,-0.059,0.0,0.0,0,1.07,-0.2,-0.26,0,2.5,8.46,0,0
2022-01-24,2022-04-23,2022-04-24,2022-04-30,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),6,1,"UNGC,ESOC,GNYC,NEUC,RPEC,HIMC",14.25,54.64,0.0199,4.896,0.987,100.0,0,0.0,-20.24,-121.3,0,1.9,0.0,0,0
2022-01-24,2022-04-23,2022-04-24,2022-04-30,MEDIANO,Integrado/regional regulado,1,1,GNCC,-152.26,-153.95,0.5771,1.017,1.0,0.0,1,1066.23,-166.37,-183.13,0,2.5,2.9,0,0
2022-01-24,2022-04-23,2022-04-24,2022-04-30,GRANDE,Comercializador regulado,3,1,"CMMC,CSSC,EPMC",0.0,7.04,1.0,1.561,0.997,14.3,0,0.0,-4.1,-19.14,1,29.6,1.0,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,PEQUEÑO,Trader no regulado,10,10,"GAPC,VESC,FREC,ITLC,TPLC,CBNC,GECC,CMXC,TRPC,LESC",6.92,-30.64,0.005,0.64,0.0,0.0,0,218.93,-68.99,-120.75,0,1.9,4.24,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,MEDIANO,Comercializador regulado,10,4,"CHCC,EDQC,CNSC,CDSC,ESSC,CASC,EMIC,EBSC,HLAC,EMSC",2.66,16.76,0.005,1.496,0.966,100.0,0,0.0,-1.25,-25.55,0,3.4,0.88,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,GRANDE,Comercializador regulado,4,4,"ENDC,CMMC,EPMC,CSSC",-0.38,10.47,0.005,1.161,0.997,71.4,0,0.0,-1.04,-16.58,1,21.5,7.35,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,MEDIANO,Trader no regulado,4,4,"ECTC,CHVC,ISGC,SOEC",-0.86,-4.42,0.005,63.143,0.0,0.0,0,30.73,-4.41,-4.41,0,3.4,8.3,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,PEQUEÑO,Comercializador regulado,10,8,"CQTC,ENIC,EDPC,ASCC,CETC,EBPC,EPTC,ETTC,RTAC,QIEC",-5.84,-16.03,0.005,1.049,0.0,14.3,0,112.06,-23.23,-32.94,0,1.9,2.32,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,PEQUEÑO,Integrado/regional regulado,8,8,"EGVC,TENC,EVSC,EMPC,DLRC,EMEC,NMRC,RTQC",-11.52,-19.98,0.005,1.353,0.0,0.0,0,139.31,-25.14,-32.1,0,1.9,6.62,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,GRANDE,Trader no regulado,1,1,ENDC,-2.57,-4.42,0.5373,63.143,1.0,0.0,0,30.73,-4.41,-4.41,1,21.5,37.13,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,MEDIANO,Integrado/regional regulado,1,1,GNCC,-158.72,-151.23,0.5423,1.002,1.0,0.0,1,1058.62,-164.99,-183.57,0,3.4,3.59,0,0
2022-02-23,2022-05-23,2022-05-24,2022-05-30,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),6,1,"UNGC,ESOC,GNYC,NEUC,RPEC,HIMC",77.45,111.61,0.8905,1.518,0.975,100.0,0,0.0,24.76,-92.46,0,1.9,0.0,0,0
2022-03-25,2022-06-22,2022-06-23,2022-06-29,PEQUEÑO,Trader no regulado,10,10,"GAPC,FREC,VESC,ITLC,CBNC,TPLC,GECC,LESC,CMXC,TRPC",7.79,-31.27,0.005,0.991,0.0,0.0,0,219.25,-68.67,-119.15,0,1.9,4.06,0,0
2022-03-25,2022-06-22,2022-06-23,2022-06-29,MEDIANO,Comercializador regulado,10,9,"EDQC,CHCC,CNSC,ESSC,EMIC,CASC,HLAC,CDNC,EPSC,EMSC",3.08,10.06,0.005,0.986,0.942,100.0,0,0.0,-6.11,-27.92,0,3.5,3.33,0,0
2022-03-25,2022-06-22,2022-06-23,2022-06-29,MEDIANO,Trader no regulado,4,4,"ECTC,CHVC,ISGC,SOEC",1.84,-4.95,0.005,1.179,0.0,28.6,0,34.73,-10.71,-18.5,0,3.5,2.71,0,0
2022-03-25,2022-06-22,2022-06-23,2022-06-29,GRANDE,Comercializador regulado,4,4,"ENDC,CMMC,EPMC,CSSC",-1.86,7.9,0.005,0.971,0.976,85.7,0,0.0,-2.67,-16.93,1,20.3,8.66,0,0
2022-03-25,2022-06-22,2022-06-23,2022-06-29,PEQUEÑO,Comercializador regulado,10,8,"CQTC,ENIC,EDPC,ASCC,CETC,EBPC,EPTC,ETTC,RTAC,QIEC",-5.29,-17.45,0.005,1.041,0.0,14.3,0,121.58,-25.72,-36.88,0,1.9,4.16,0,0
2022-03-25,2022-06-22,2022-06-23,2022-06-29,PEQUEÑO,Integrado/regional regulado,9,8,"NEUC,EGVC,TENC,EMPC,EVSC,DLRC,EMEC,NMRC,RTQC",-8.72,-20.38,0.005,1.057,0.0,14.3,0,142.15,-27.29,-36.61,0,1.9,1.21,0,0
2022-03-25,2022-06-22,2022-06-23,2022-06-29,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),7,2,"ENBC,ESOC,GNYC,RPEC,UNGC,HIMC,NEUC",109.22,107.2,0.0249,1.026,0.97,100.0,0,0.0,20.82,-95.77,0,1.9,0.0,0,0
2022-03-25,2022-06-22,2022-06-23,2022-06-29,MEDIANO,Integrado/regional regulado,1,1,GNCC,-158.97,-156.7,0.5771,1.011,1.0,0.0,1,1096.16,-169.55,-186.89,0,3.5,3.93,0,0
2022-04-24,2022-07-22,2022-07-23,2022-07-29,PEQUEÑO,Trader no regulado,10,10,"GAPC,FREC,VESC,ITLC,CBNC,TPLC,GECC,LESC,CMXC,RTAC",8.15,-34.43,0.005,1.235,0.0,0.0,0,244.66,-64.04,-104.01,0,1.9,4.93,0,0
2022-04-24,2022-07-22,2022-07-23,2022-07-29,MEDIANO,Comercializador regulado,10,10,"EDQC,CHCC,CNSC,ESSC,EMIC,HLAC,CDNC,CASC,EPSC,EMSC",4.68,3.34,0.005,0.48,0.596,100.0,0,0.0,-10.14,-28.34,0,3.5,1.78,0,0
2022-04-24,2022-07-22,2022-07-23,2022-07-29,MEDIANO,Trader no regulado,4,4,"ECTC,CHVC,ISGC,SOEC",2.99,-9.23,0.005,1.865,0.0,0.0,0,65.39,-9.27,-9.32,0,3.5,2.65,0,0
2022-04-24,2022-07-22,2022-07-23,2022-07-29,GRANDE,Comercializador regulado,4,4,"ENDC,CMMC,EPMC,CSSC",-3.42,1.86,0.005,0.34,0.785,0.0,0,0.0,-7.69,-20.58,1,21.4,5.26,0,0
2022-04-24,2022-07-22,2022-07-23,2022-07-29,PEQUEÑO,Comercializador regulado,10,9,"CQTC,ENIC,EDPC,ASCC,CETC,EBPC,EPTC,ETTC,RTAC,QIEC",-5.75,-23.2,0.005,1.33,0.0,0.0,0,163.81,-30.58,-40.54,0,1.9,3.15,0,0
2022-04-24,2022-07-22,2022-07-23,2022-07-29,PEQUEÑO,Integrado/regional regulado,9,8,"NEUC,EGVC,TENC,EMPC,EVSC,DLRC,EMEC,NMRC,RTQC",-10.58,-27.4,0.005,1.263,0.0,0.0,0,193.3,-33.12,-40.84,0,1.9,1.17,0,0
2022-04-24,2022-07-22,2022-07-23,2022-07-29,PEQUEÑO,Trader expuesto a bolsa (sin cobertura),7,2,"ENBC,ESOC,GNYC,RPEC,UNGC,NEUC,HIMC",112.75,103.75,0.4179,0.972,0.857,100.0,0,0.0,11.46,-113.09,0,1.9,0.0,0,0
2022-04-24,2022-07-22,2022-07-23,2022-07-29,MEDIANO,Integrado/regional regulado,1,1,GNCC,-156.92,-163.03,0.5373,1.05,1.0,0.0,1,1142.71,-168.56,-176.03,0,3.5,6.58,0,0
2022-05-24,2022-08-21,2022-08-22,2022-08-28,PEQUEÑO,Trader no regulado,10,10,"GAPC,VESC,FREC,ITLC,CBNC,TPLC,GECC,GNYC,CMXC,LESC",8.57,-78.04,0.005,2.168,0.0,0.0,0,480.35,-104.64,-140.53,0,1.9,4.68,0,0
